id,order_id,item_id
9190,1669,44
9191,1669,50
9192,1669,185
9193,1669,107
9194,1669,180
9195,1669,40
9196,1670,37
9197,1670,24
9198,1670,196
9199,1670,209
9200,1670,79
9201,1670,66
9202,1670,92
9203,1670,64
9204,1670,233
9205,1670,199
9206,1671,143
9207,1671,256
9208,1671,249
9209,1671,259
9210,1671,242
9211,1672,195
9212,1672,130
9213,1672,215
9214,1672,56
9215,1673,21
9216,1673,118
9217,1673,241
9218,1673,103
9219,1673,59
9220,1674,63
9221,1674,70
9222,1674,34
9223,1675,241
9224,1675,35
9225,1675,60
9226,1675,194
9227,1675,9
9228,1675,16
9229,1675,131
9230,1675,153
9231,1675,233
9232,1676,246
9233,1676,157
9234,1676,121
9235,1676,189
9236,1676,203
9237,1676,166
9238,1677,44
9239,1677,27
9240,1677,87
9241,1677,154
9242,1678,61
9243,1678,239
9244,1678,142
9245,1678,57
9246,1679,221
9247,1679,126
9248,1679,114
9249,1679,216
9250,1679,24
9251,1679,162
9252,1679,188
9253,1679,142
9254,1680,190
9255,1680,184
9256,1680,193
9257,1680,27
9258,1680,34
9259,1680,247
9260,1680,58
9261,1680,89
9262,1680,163
9263,1680,132
9264,1681,211
9265,1681,130
9266,1681,119
9267,1681,190
9268,1681,114
9269,1682,116
9270,1683,16
9271,1683,250
9272,1683,158
9273,1683,156
9274,1683,48
9275,1684,188
9276,1684,40
9277,1684,231
9278,1685,216
9279,1685,24
9280,1685,139
9281,1686,118
9282,1686,143
9283,1686,169
9284,1686,132
9285,1686,247
9286,1686,198
9287,1686,55
9288,1687,226
9289,1687,70
9290,1688,127
9291,1688,143
9292,1688,69
9293,1688,175
9294,1688,58
9295,1688,153
9296,1688,88
9297,1688,217
9298,1688,26
9299,1688,191
9300,1689,27
9301,1689,195
9302,1689,219
9303,1689,235
9304,1689,183
9305,1690,146
9306,1690,192
9307,1690,128
9308,1690,162
9309,1690,14
9310,1690,129
9311,1690,95
9312,1690,160
9313,1690,55
9314,1690,187
9315,1691,98
9316,1691,9
9317,1691,93
9318,1692,78
9319,1693,206
9320,1693,29
9321,1693,208
9322,1693,36
9323,1693,176
9324,1693,183
9325,1693,202
9326,1693,47
9327,1694,132
9328,1694,132
9329,1694,47
9330,1694,247
9331,1694,19
9332,1694,124
9333,1694,19
9334,1694,157
9335,1695,137
9336,1695,176
9337,1695,1
9338,1696,4
9339,1696,158
9340,1696,156
9341,1696,15
9342,1696,251
9343,1696,89
9344,1696,18
9345,1696,15
9346,1697,124
9347,1697,138
9348,1698,220
9349,1698,6
9350,1698,35
9351,1698,175
9352,1698,38
9353,1698,143
9354,1699,29
9355,1699,54
9356,1699,49
9357,1700,151
9358,1700,121
9359,1700,243
9360,1700,243
9361,1701,184
9362,1701,198
9363,1701,198
9364,1701,57
9365,1701,51
9366,1701,153
9367,1701,216
9368,1701,123
9369,1701,135
9370,1702,171
9371,1702,70
9372,1703,78
9373,1703,226
9374,1704,216
9375,1704,139
9376,1705,176
9377,1705,53
9378,1705,139
9379,1705,11
9380,1705,14
9381,1705,198
9382,1706,120
9383,1706,168
9384,1706,151
9385,1706,33
9386,1706,116
9387,1706,212
9388,1706,82
9389,1706,48
9390,1707,232
9391,1707,176
9392,1707,221
9393,1707,37
9394,1707,204
9395,1707,247
9396,1707,246
9397,1707,231
9398,1707,137
9399,1708,195
9400,1708,68
9401,1709,111
9402,1709,252
9403,1709,139
9404,1709,14
9405,1710,211
9406,1710,205
9407,1710,32
9408,1710,206
9409,1710,188
9410,1710,171
9411,1710,163
9412,1711,222
9413,1711,171
9414,1711,57
9415,1712,183
9416,1712,166
9417,1712,57
9418,1712,77
9419,1713,91
9420,1713,82
9421,1713,6
9422,1713,212
9423,1713,221
9424,1713,202
9425,1713,160
9426,1713,39
9427,1713,171
9428,1714,2
9429,1714,36
9430,1714,197
9431,1714,97
9432,1714,222
9433,1714,215
9434,1714,235
9435,1714,185
9436,1714,55
9437,1714,169
9438,1715,83
9439,1715,21
9440,1715,239
9441,1715,100
9442,1715,17
9443,1715,251
9444,1715,14
9445,1715,40
9446,1715,218
9447,1716,36
9448,1716,177
9449,1716,8
9450,1716,37
9451,1716,226
9452,1717,154
9453,1717,20
9454,1717,192
9455,1717,81
9456,1717,107
9457,1718,125
9458,1719,215
9459,1719,47
9460,1719,116
9461,1719,237
9462,1719,63
9463,1719,36
9464,1720,142
9465,1720,207
9466,1721,130
9467,1721,239
9468,1721,52
9469,1721,29
9470,1722,25
9471,1722,259
9472,1722,130
9473,1722,94
9474,1722,209
9475,1722,177
9476,1722,195
9477,1723,49
9478,1723,26
9479,1724,120
9480,1724,202
9481,1724,86
9482,1725,121
9483,1725,178
9484,1725,5
9485,1725,98
9486,1726,148
9487,1726,46
9488,1727,193
9489,1727,46
9490,1727,117
9491,1727,153
9492,1727,246
9493,1727,17
9494,1727,62
9495,1728,227
9496,1728,110
9497,1728,226
9498,1728,65
9499,1728,19
9500,1728,181
9501,1728,182
9502,1728,92
9503,1729,103
9504,1729,171
9505,1729,89
9506,1729,184
9507,1729,152
9508,1729,61
9509,1730,77
9510,1730,229
9511,1730,176
9512,1730,116
9513,1730,128
9514,1730,254
9515,1731,230
9516,1731,9
9517,1731,167
9518,1731,68
9519,1731,78
9520,1731,183
9521,1731,194
9522,1731,91
9523,1731,78
9524,1731,241
9525,1732,223
9526,1732,10
9527,1732,105
9528,1732,214
9529,1732,138
9530,1733,229
9531,1733,59
9532,1733,205
9533,1733,177
9534,1733,45
9535,1733,84
9536,1733,71
9537,1733,103
9538,1734,108
9539,1734,186
9540,1734,30
9541,1734,73
9542,1734,166
9543,1734,223
9544,1735,25
9545,1735,249
9546,1735,102
9547,1736,144
9548,1736,27
9549,1736,35
9550,1736,174
9551,1737,184
9552,1737,222
9553,1737,209
9554,1738,76
9555,1738,5
9556,1738,243
9557,1738,249
9558,1738,227
9559,1739,81
9560,1739,258
9561,1739,196
9562,1739,247
9563,1739,188
9564,1739,175
9565,1739,159
9566,1739,201
9567,1739,89
9568,1739,139
9569,1740,151
9570,1740,243
9571,1740,122
9572,1740,72
9573,1741,75
9574,1741,222
9575,1741,40
9576,1741,7
9577,1741,79
9578,1741,252
9579,1741,13
9580,1741,46
9581,1742,253
9582,1742,9
9583,1742,119
9584,1743,113
9585,1744,117
9586,1744,260
9587,1744,237
9588,1744,222
9589,1745,149
9590,1745,82
9591,1745,55
9592,1746,62
9593,1746,236
9594,1746,126
9595,1746,110
9596,1746,250
9597,1747,150
9598,1747,226
9599,1747,93
9600,1748,237
9601,1748,47
9602,1748,223
9603,1748,39
9604,1748,224
9605,1748,236
9606,1748,181
9607,1748,193
9608,1748,156
9609,1748,109
9610,1749,73
9611,1749,81
9612,1749,87
9613,1749,158
9614,1750,39
9615,1750,19
9616,1750,167
9617,1750,123
9618,1750,82
9619,1750,80
9620,1750,81
9621,1750,88
9622,1750,77
9623,1750,242
9624,1751,256
9625,1751,102
9626,1751,106
9627,1751,180
9628,1751,149
9629,1751,70
9630,1751,19
9631,1751,187
9632,1751,79
9633,1751,173
9634,1752,218
9635,1752,95
9636,1752,89
9637,1752,99
9638,1752,125
9639,1752,206
9640,1752,5
9641,1752,68
9642,1753,156
9643,1754,206
9644,1754,211
9645,1755,185
9646,1755,120
9647,1755,85
9648,1755,130
9649,1755,99
9650,1755,77
9651,1756,231
9652,1756,13
9653,1756,215
9654,1756,144
9655,1756,17
9656,1756,167
9657,1757,145
9658,1757,61
9659,1757,184
9660,1757,210
9661,1758,175
9662,1758,63
9663,1758,146
9664,1758,248
9665,1759,196
9666,1759,59
9667,1759,203
9668,1759,57
9669,1759,157
9670,1759,156
9671,1759,40
9672,1759,155
9673,1759,248
9674,1760,145
9675,1761,79
9676,1761,9
9677,1761,135
9678,1761,9
9679,1762,101
9680,1762,125
9681,1763,248
9682,1763,43
9683,1763,41
9684,1763,110
9685,1763,253
9686,1763,250
9687,1763,177
9688,1764,73
9689,1764,213
9690,1765,129
9691,1765,11
9692,1765,97
9693,1765,212
9694,1765,257
9695,1765,113
9696,1765,240
9697,1765,121
9698,1765,87
9699,1766,168
9700,1766,206
9701,1766,176
9702,1767,174
9703,1767,247
9704,1767,199
9705,1767,22
9706,1768,242
9707,1768,252
9708,1768,210
9709,1768,116
9710,1768,116
9711,1769,173
9712,1769,219
9713,1769,78
9714,1769,50
9715,1769,238
9716,1769,10
9717,1769,233
9718,1769,95
9719,1770,183
9720,1770,239
9721,1770,208
9722,1770,77
9723,1770,155
9724,1770,128
9725,1770,135
9726,1770,118
9727,1771,34
9728,1771,54
9729,1771,191
9730,1771,101
9731,1771,168
9732,1772,189
9733,1772,206
9734,1772,227
9735,1772,203
9736,1772,32
9737,1772,164
9738,1772,165
9739,1772,230
9740,1772,93
9741,1773,240
9742,1773,162
9743,1773,233
9744,1773,208
9745,1774,60
9746,1774,243
9747,1774,255
9748,1774,127
9749,1774,176
9750,1775,213
9751,1775,227
9752,1775,161
9753,1776,148
9754,1776,118
9755,1776,71
9756,1776,82
9757,1776,155
9758,1776,230
9759,1776,257
9760,1776,238
9761,1776,15
9762,1776,166
9763,1777,142
9764,1777,44
9765,1778,78
9766,1779,209
9767,1779,63
9768,1779,236
9769,1779,225
9770,1779,110
9771,1779,10
9772,1779,43
9773,1779,112
9774,1779,17
9775,1780,65
9776,1780,210
9777,1780,209
9778,1780,99
9779,1780,244
9780,1780,15
9781,1781,9
9782,1781,169
9783,1781,78
9784,1781,242
9785,1782,162
9786,1783,166
9787,1783,195
9788,1783,18
9789,1783,260
9790,1783,202
9791,1783,33
9792,1783,104
9793,1784,169
9794,1784,213
9795,1784,88
9796,1784,147
9797,1785,29
9798,1785,59
9799,1785,220
9800,1786,238
9801,1786,152
9802,1786,111
9803,1786,260
9804,1786,9
9805,1786,82
9806,1786,241
9807,1786,113
9808,1787,257
9809,1787,186
9810,1788,201
9811,1788,17
9812,1788,229
9813,1788,44
9814,1788,207
9815,1788,256
9816,1788,79
9817,1788,249
9818,1789,140
9819,1789,238
9820,1790,186
9821,1790,245
9822,1791,193
9823,1791,243
9824,1791,167
9825,1791,39
9826,1791,158
9827,1791,78
9828,1791,50
9829,1792,141
9830,1792,232
9831,1792,6
9832,1792,114
9833,1792,18
9834,1792,12
9835,1793,57
9836,1793,26
9837,1793,58
9838,1793,253
9839,1793,134
9840,1793,37
9841,1793,62
9842,1793,90
9843,1793,160
9844,1793,83
9845,1794,141
9846,1794,15
9847,1794,137
9848,1794,74
9849,1794,216
9850,1794,3
9851,1795,226
9852,1795,167
9853,1795,228
9854,1795,9
9855,1795,170
9856,1795,153
9857,1796,78
9858,1796,223
9859,1796,246
9860,1796,3
9861,1797,29
9862,1797,39
9863,1797,32
9864,1797,32
9865,1798,12
9866,1798,53
9867,1798,54
9868,1798,154
9869,1798,144
9870,1798,146
9871,1798,166
9872,1798,43
9873,1798,68
9874,1798,217
9875,1799,38
9876,1799,254
9877,1799,114
9878,1799,208
9879,1799,52
9880,1800,203
9881,1801,205
9882,1801,106
9883,1801,248
9884,1801,244
9885,1801,218
9886,1802,99
9887,1802,43
9888,1802,3
9889,1802,135
9890,1802,221
9891,1802,238
9892,1802,88
9893,1802,228
9894,1802,146
9895,1803,216
9896,1803,22
9897,1803,91
9898,1803,1
9899,1804,7
9900,1804,167
9901,1804,4
9902,1804,19
9903,1804,140
9904,1804,231
9905,1805,243
9906,1806,171
9907,1806,90
9908,1806,199
9909,1806,70
9910,1806,26
9911,1807,2
9912,1807,50
9913,1807,114
9914,1808,25
9915,1808,87
9916,1809,22
9917,1809,236
9918,1809,184
9919,1809,202
9920,1809,217
9921,1810,68
9922,1811,77
9923,1811,76
9924,1811,250
9925,1811,24
9926,1811,34
9927,1811,226
9928,1811,100
9929,1812,33
9930,1812,96
9931,1812,175
9932,1812,179
9933,1812,100
9934,1812,143
9935,1812,240
9936,1813,111
9937,1813,239
9938,1813,100
9939,1814,232
9940,1814,157
9941,1814,205
9942,1814,60
9943,1814,48
9944,1814,32
9945,1814,175
9946,1814,182
9947,1815,184
9948,1815,70
9949,1815,133
9950,1815,121
9951,1815,104
9952,1815,97
9953,1815,243
9954,1815,67
9955,1815,186
9956,1815,139
9957,1816,142
9958,1817,119
9959,1817,236
9960,1817,24
9961,1817,139
9962,1817,215
9963,1817,113
9964,1817,186
9965,1818,144
9966,1818,172
9967,1818,153
9968,1818,221
9969,1818,141
9970,1818,225
9971,1818,75
9972,1818,40
9973,1818,22
9974,1819,195
9975,1819,214
9976,1819,194
9977,1819,129
9978,1819,67
9979,1819,44
9980,1819,2
9981,1819,145
9982,1820,214
9983,1820,164
9984,1820,177
9985,1820,205
9986,1821,242
9987,1822,56
9988,1822,120
9989,1823,233
9990,1823,71
9991,1823,23
9992,1823,209
9993,1823,18
9994,1823,64
9995,1823,31
9996,1823,23
9997,1823,244
9998,1823,152
9999,1824,260
10000,1824,61
10001,1824,45
10002,1825,203
10003,1825,42
10004,1825,244
10005,1825,256
10006,1825,189
10007,1825,65
10008,1825,41
10009,1825,129
10010,1825,244
10011,1825,195
10012,1826,83
10013,1826,12
10014,1826,170
10015,1827,216
10016,1827,196
10017,1827,137
10018,1828,202
10019,1828,54
10020,1828,57
10021,1828,57
10022,1828,130
10023,1828,209
10024,1828,226
10025,1828,120
10026,1828,244
10027,1828,186
10028,1829,137
10029,1829,106
10030,1829,46
10031,1830,144
10032,1830,62
10033,1830,34
10034,1830,240
10035,1830,174
10036,1830,116
10037,1831,253
10038,1831,239
10039,1831,179
10040,1831,238
10041,1832,59
10042,1832,51
10043,1832,52
10044,1832,252
10045,1832,115
10046,1833,168
10047,1833,26
10048,1834,191
10049,1834,128
10050,1835,115
10051,1835,13
10052,1835,124
10053,1835,213
10054,1835,108
10055,1835,124
10056,1835,54
10057,1835,52
10058,1835,246
10059,1835,140
10060,1836,239
10061,1836,16
10062,1836,191
10063,1836,186
10064,1836,115
10065,1836,53
10066,1836,181
10067,1836,91
10068,1836,121
10069,1836,136
10070,1837,192
10071,1837,96
10072,1837,247
10073,1837,63
10074,1837,100
10075,1837,225
10076,1837,98
10077,1837,101
10078,1837,93
10079,1838,190
10080,1838,123
10081,1838,236
10082,1838,184
10083,1838,200
10084,1838,253
10085,1838,205
10086,1839,54
10087,1839,47
10088,1839,13
10089,1839,213
10090,1839,7
10091,1839,62
10092,1840,78
10093,1840,102
10094,1840,136
10095,1840,143
10096,1840,68
10097,1841,121
10098,1841,243
10099,1841,113
10100,1841,1
10101,1842,73
10102,1842,216
10103,1842,86
10104,1842,177
10105,1842,254
10106,1842,143
10107,1842,243
10108,1842,84
10109,1842,148
10110,1842,207
10111,1843,50
10112,1843,178
10113,1843,111
10114,1843,69
10115,1843,139
10116,1843,146
10117,1843,27
10118,1843,216
10119,1843,36
10120,1843,165
10121,1844,16
10122,1844,239
10123,1844,143
10124,1844,127
10125,1844,27
10126,1844,158
10127,1844,32
10128,1844,20
10129,1844,217
10130,1844,161
10131,1845,70
10132,1845,134
10133,1845,21
10134,1845,50
10135,1845,126
10136,1845,82
10137,1845,85
10138,1845,249
10139,1846,113
10140,1846,120
10141,1846,2
10142,1846,174
10143,1846,151
10144,1846,14
10145,1847,228
10146,1847,147
10147,1847,201
10148,1848,44
10149,1848,223
10150,1849,121
10151,1849,9
10152,1849,249
10153,1850,149
10154,1850,23
10155,1850,251
10156,1850,103
10157,1850,102
10158,1851,139
10159,1851,197
10160,1851,202
10161,1851,95
10162,1851,73
10163,1851,129
10164,1852,19
10165,1852,204
10166,1852,214
10167,1852,186
10168,1852,27
10169,1852,216
10170,1852,102
10171,1853,48
10172,1853,157
10173,1854,194
10174,1854,248
10175,1854,185
10176,1854,143
10177,1854,176
10178,1854,128
10179,1854,35
10180,1854,125
10181,1855,74
10182,1855,150
10183,1855,166
10184,1855,231
10185,1855,36
10186,1855,166
10187,1855,247
10188,1855,235
10189,1855,4
10190,1856,153
10191,1856,119
10192,1856,243
10193,1856,42
10194,1856,199
10195,1856,157
10196,1856,140
10197,1857,72
10198,1857,50
10199,1857,211
10200,1857,196
10201,1857,150
10202,1857,32
10203,1858,78
10204,1858,115
10205,1858,57
10206,1858,146
10207,1858,149
10208,1858,75
10209,1858,179
10210,1858,7
10211,1858,130
10212,1858,23
10213,1859,100
10214,1859,235
10215,1860,207
10216,1860,204
10217,1860,243
10218,1860,86
10219,1860,196
10220,1860,221
10221,1860,172
10222,1861,55
10223,1861,153
10224,1861,51
10225,1861,186
10226,1861,258
10227,1861,177
10228,1862,123
10229,1862,129
10230,1862,143
10231,1862,245
10232,1862,233
10233,1862,42
10234,1862,150
10235,1862,19
10236,1862,136
10237,1863,107
10238,1863,159
10239,1863,37
10240,1863,247
10241,1863,140
10242,1863,98
10243,1864,172
10244,1864,36
10245,1864,147
10246,1864,173
10247,1864,121
10248,1864,149
10249,1864,10
10250,1864,134
10251,1865,191
10252,1865,82
10253,1865,12
10254,1865,121
10255,1865,77
10256,1865,257
10257,1866,33
10258,1866,217
10259,1866,108
10260,1866,178
10261,1866,81
10262,1866,215
10263,1866,91
10264,1866,5
10265,1866,52
10266,1866,149
10267,1867,73
10268,1867,90
10269,1867,260
10270,1867,182
10271,1867,51
10272,1868,249
10273,1868,129
10274,1868,145
10275,1868,2
10276,1869,91
10277,1869,1
10278,1869,106
10279,1869,124
10280,1869,111
10281,1869,7
10282,1869,136
10283,1869,3
10284,1870,22
10285,1870,134
10286,1870,256
10287,1870,204
10288,1870,115
10289,1871,115
10290,1871,147
10291,1872,101
10292,1872,113
10293,1872,5
10294,1872,61
10295,1872,53
10296,1872,149
10297,1873,160
10298,1873,151
10299,1873,159
10300,1873,61
10301,1874,77
10302,1874,217
10303,1875,155
10304,1875,219
10305,1875,119
10306,1875,222
10307,1875,240
10308,1875,256
10309,1875,200
10310,1875,215
10311,1875,2
10312,1875,131
10313,1876,233
10314,1876,52
10315,1877,10
10316,1877,215
10317,1877,235
10318,1878,170
10319,1878,55
10320,1878,36
10321,1878,182
10322,1878,201
10323,1878,120
10324,1878,160
10325,1879,85
10326,1879,226
10327,1880,13
10328,1880,165
10329,1880,150
10330,1880,136
10331,1881,94
10332,1881,150
10333,1881,101
10334,1882,186
10335,1882,111
10336,1882,100
10337,1882,112
10338,1882,2
10339,1882,78
10340,1882,191
10341,1882,83
10342,1882,54
10343,1883,173
10344,1884,54
10345,1884,206
10346,1884,13
10347,1884,235
10348,1884,77
10349,1884,195
10350,1884,59
10351,1884,209
10352,1885,120
10353,1885,13
10354,1886,166
10355,1886,11
10356,1886,247
10357,1886,70
10358,1886,239
10359,1886,143
10360,1886,89
10361,1886,46
10362,1887,227
10363,1887,231
10364,1887,233
10365,1888,158
10366,1888,64
10367,1888,194
10368,1888,195
10369,1888,226
10370,1889,65
10371,1889,74
10372,1889,23
10373,1890,239
10374,1890,50
10375,1890,156
10376,1890,27
10377,1890,97
10378,1890,50
10379,1890,147
10380,1890,67
10381,1890,240
10382,1890,164
10383,1891,91
10384,1891,218
10385,1892,76
10386,1892,52
10387,1892,34
10388,1892,28
10389,1892,243
10390,1892,130
10391,1892,69
10392,1893,202
10393,1893,97
10394,1893,83
10395,1893,19
10396,1893,193
10397,1893,14
10398,1894,209
10399,1894,225
10400,1894,6
10401,1894,15
10402,1894,143
10403,1894,78
10404,1894,41
10405,1894,53
10406,1894,224
10407,1895,64
10408,1896,175
10409,1897,191
10410,1897,244
10411,1897,255
10412,1897,89
10413,1897,161
10414,1897,259
10415,1897,102
10416,1897,167
10417,1897,40
10418,1898,217
10419,1898,93
10420,1898,229
10421,1898,149
10422,1899,37
10423,1900,178
10424,1900,27
10425,1900,100
10426,1900,96
10427,1900,6
10428,1900,217
10429,1900,18
10430,1900,243
10431,1901,217
10432,1901,209
10433,1901,132
10434,1902,130
10435,1902,42
10436,1902,255
10437,1902,252
10438,1902,33
10439,1902,253
10440,1902,193
10441,1902,68
10442,1902,103
10443,1903,88
10444,1903,23
10445,1903,224
10446,1903,172
10447,1903,47
10448,1903,35
10449,1904,65
10450,1904,214
10451,1904,227
10452,1904,39
10453,1904,27
10454,1904,113
10455,1905,119
10456,1905,78
10457,1905,119
10458,1905,243
10459,1905,194
10460,1906,22
10461,1906,152
10462,1907,9
10463,1908,243
10464,1908,77
10465,1908,219
10466,1908,81
10467,1908,134
10468,1909,131
10469,1909,13
10470,1909,234
10471,1909,246
10472,1909,186
10473,1909,189
10474,1909,99
10475,1910,134
10476,1910,138
10477,1910,213
10478,1910,198
10479,1910,111
10480,1910,177
10481,1910,30
10482,1910,144
10483,1910,220
10484,1910,14
10485,1911,140
10486,1911,228
10487,1911,67
10488,1911,1
10489,1912,13
10490,1912,163
10491,1913,179
10492,1913,178
10493,1913,128
10494,1913,189
10495,1913,13
10496,1913,255
10497,1913,137
10498,1913,74
10499,1914,221
10500,1914,85
10501,1914,91
10502,1914,89
10503,1915,251
10504,1915,116
10505,1915,88
10506,1915,218
10507,1915,125
10508,1916,238
10509,1916,67
10510,1917,136
10511,1917,49
10512,1917,174
10513,1917,195
10514,1918,59
10515,1918,143
10516,1919,56
10517,1919,14
10518,1919,37
10519,1919,59
10520,1919,153
10521,1919,27
10522,1920,52
10523,1920,75
10524,1920,153
10525,1920,168
10526,1920,213
10527,1920,150
10528,1920,82
10529,1920,214
10530,1920,29
10531,1921,84
10532,1921,5
10533,1921,88
10534,1921,50
10535,1921,96
10536,1921,94
10537,1921,104
10538,1921,141
10539,1922,124
10540,1922,246
10541,1922,27
10542,1922,238
10543,1922,249
10544,1922,31
10545,1922,228
10546,1923,217
10547,1924,203
10548,1924,47
10549,1924,207
10550,1924,1
10551,1924,156
10552,1925,149
10553,1925,90
10554,1925,25
10555,1925,18
10556,1926,154
10557,1926,199
10558,1926,207
10559,1926,245
10560,1926,21
10561,1926,151
10562,1926,165
10563,1927,65
10564,1927,115
10565,1928,225
10566,1928,156
10567,1928,246
10568,1929,9
10569,1929,195
10570,1930,36
10571,1930,170
10572,1930,89
10573,1930,241
10574,1930,31
10575,1930,207
10576,1931,230
10577,1931,67
10578,1931,140
10579,1931,95
10580,1931,8
10581,1931,124
10582,1931,139
10583,1931,19
10584,1931,258
10585,1931,40
10586,1932,115
10587,1932,5
10588,1932,78
10589,1932,35
10590,1932,18
10591,1932,37
10592,1932,202
10593,1932,12
10594,1932,68
10595,1932,124
10596,1933,43
10597,1933,119
10598,1933,23
10599,1933,226
10600,1933,168
10601,1934,122
10602,1934,10
10603,1934,182
10604,1934,166
10605,1934,184
10606,1935,201
10607,1935,2
10608,1935,123
10609,1936,117
10610,1936,4
10611,1936,144
10612,1936,187
10613,1936,250
10614,1936,163
10615,1937,230
10616,1937,73
10617,1937,211
10618,1937,105
10619,1937,176
10620,1937,226
10621,1937,78
10622,1937,43
10623,1938,43
10624,1938,241
10625,1938,144
10626,1938,182
10627,1938,249
10628,1938,203
10629,1938,30
10630,1938,137
10631,1939,218
10632,1939,48
10633,1939,151
10634,1939,133
10635,1939,21
10636,1939,137
10637,1940,187
10638,1940,2
10639,1940,249
10640,1940,154
10641,1940,147
10642,1940,87
10643,1940,186
10644,1941,77
10645,1941,173
10646,1942,131
10647,1942,235
10648,1942,23
10649,1942,40
10650,1942,114
10651,1942,145
10652,1942,85
10653,1942,100
10654,1943,38
10655,1943,50
10656,1943,258
10657,1943,134
10658,1944,189
10659,1944,37
10660,1944,206
10661,1944,238
10662,1944,62
10663,1945,101
10664,1945,136
10665,1945,103
10666,1945,113
10667,1945,91
10668,1945,251
10669,1945,5
10670,1945,235
10671,1945,79
10672,1945,3
10673,1946,200
10674,1947,250
10675,1947,125
10676,1947,47
10677,1947,83
10678,1948,255
10679,1949,233
10680,1949,53
10681,1949,25
10682,1949,40
10683,1949,241
10684,1949,34
10685,1949,182
10686,1949,111
10687,1949,192
10688,1950,30
10689,1950,8
10690,1950,140
10691,1950,106
10692,1950,79
10693,1950,248
10694,1951,40
10695,1951,139
10696,1951,20
10697,1952,248
10698,1952,19
10699,1952,194
10700,1953,134
10701,1953,251
10702,1953,148
10703,1954,257
10704,1954,65
10705,1954,187
10706,1954,211
10707,1954,140
10708,1954,89
10709,1955,44
10710,1955,241
10711,1955,30
10712,1955,17
10713,1955,250
10714,1955,210
10715,1955,51
10716,1955,53
10717,1955,226
10718,1955,199
10719,1956,172
10720,1957,140
10721,1957,214
10722,1957,80
10723,1957,38
10724,1958,83
10725,1958,19
10726,1958,171
10727,1958,128
10728,1958,72
10729,1958,72
10730,1958,8
10731,1959,58
10732,1959,105
10733,1959,137
10734,1959,28
10735,1959,175
10736,1959,126
10737,1959,23
10738,1959,127
10739,1960,211
10740,1960,35
10741,1960,103
10742,1960,150
10743,1960,6
10744,1960,193
10745,1960,5
10746,1960,228
10747,1960,113
10748,1960,179
10749,1961,110
10750,1961,211
10751,1961,150
10752,1961,232
10753,1961,253
10754,1962,62
10755,1962,194
10756,1962,58
10757,1962,234
10758,1962,96
10759,1962,186
10760,1962,95
10761,1962,240
10762,1963,218
10763,1963,250
10764,1963,106
10765,1963,112
10766,1963,57
10767,1964,203
10768,1964,133
10769,1964,39
10770,1964,23
10771,1964,89
10772,1964,143
10773,1965,157
10774,1965,31
10775,1965,28
10776,1965,241
10777,1965,35
10778,1965,251
10779,1966,141
10780,1966,157
10781,1967,33
10782,1967,141
10783,1967,169
10784,1967,230
10785,1968,65
10786,1969,198
10787,1969,112
10788,1969,11
10789,1970,196
10790,1970,39
10791,1971,162
10792,1971,18
10793,1971,160
10794,1971,206
10795,1971,198
10796,1971,136
10797,1971,102
10798,1971,211
10799,1971,49
10800,1972,238
10801,1972,74
10802,1972,210
10803,1972,110
10804,1972,235
10805,1972,25
10806,1972,152
10807,1972,181
10808,1972,169
10809,1972,217
10810,1973,163
10811,1973,244
10812,1973,117
10813,1973,46
10814,1973,116
10815,1973,225
10816,1973,26
10817,1973,249
10818,1973,4
10819,1974,35
10820,1974,214
10821,1974,180
10822,1974,31
10823,1975,60
10824,1975,31
10825,1975,147
10826,1975,113
10827,1976,26
10828,1976,218
10829,1976,174
10830,1976,25
10831,1976,193
10832,1976,1
10833,1976,239
10834,1976,127
10835,1977,259
10836,1977,158
10837,1977,118
10838,1977,170
10839,1977,252
10840,1977,36
10841,1978,222
10842,1978,244
10843,1978,78
10844,1978,22
10845,1978,161
10846,1978,253
10847,1978,134
10848,1978,242
10849,1979,28
10850,1979,194
10851,1980,8
10852,1980,147
10853,1980,142
10854,1980,140
10855,1980,169
10856,1980,75
10857,1981,143
10858,1981,235
10859,1981,66
10860,1981,231
10861,1981,158
10862,1982,187
10863,1982,19
10864,1982,237
10865,1982,166
10866,1982,146
10867,1982,195
10868,1983,10
10869,1983,150
10870,1983,256
10871,1983,123
10872,1983,239
10873,1983,240
10874,1983,129
10875,1983,219
10876,1983,134
10877,1983,9
10878,1984,183
10879,1985,16
10880,1985,255
10881,1985,165
10882,1986,206
10883,1986,14
10884,1986,53
10885,1986,151
10886,1986,7
10887,1986,241
10888,1987,90
10889,1987,141
10890,1987,208
10891,1988,90
10892,1988,245
10893,1989,97
10894,1989,43
10895,1989,198
10896,1989,52
10897,1989,148
10898,1989,232
10899,1989,183
10900,1990,58
10901,1991,226
10902,1991,48
10903,1991,17
10904,1991,1
10905,1991,215
10906,1991,129
10907,1991,21
10908,1991,73
10909,1991,187
10910,1992,250
10911,1992,92
10912,1992,255
10913,1992,33
10914,1992,92
10915,1992,249
10916,1993,195
10917,1993,208
10918,1993,119
10919,1993,76
10920,1993,28
10921,1993,175
10922,1993,161
10923,1993,31
10924,1993,248
10925,1993,249
10926,1994,71
10927,1994,145
10928,1994,99
10929,1994,108
10930,1994,226
10931,1994,186
10932,1994,110
10933,1995,106
10934,1996,58
10935,1996,230
10936,1996,53
10937,1996,27
